id,sno,state,district,factly_nam,category,type,facility_i,iso_minus_,iso_confm_,iso_suspec,o2suported,total_icu,ventilator,o2_manifol,ppe,n95,bio_med_wa,address,result_num,status,formatted_,place_id,location_t,lat,long,row_number,layer,path,faclty_nam,date
498,498,Maharashtra,SINDHUDURG,"DEIC, Sidhudurg",DCHC,Govt Hospitals,14934,24,20,4,12,1,1,0,42,61,1,"DEIC, Sidhudurg SINDHUDURG Maharashtra",,,,ChIJAQAAcCGo6jsRRs5mbOKQ8dk,,16.0427965,73.459744,776,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
499,499,Maharashtra,SOLAPUR,"Kadam Multy
Speciality Hospital , Akluj",DCHC,Private Hospitals,18259,47,17,30,15,3,1,1,100,300,1,"Kadam Multy
Speciality Hospital , Akluj SOLAPUR Maharashtra",,,,ChIJ4RjrclZ0xDsRRrq25U2VI7s,,17.8894839,75.0208573,777,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
500,500,Maharashtra,SOLAPUR,"Devdikar Medical Center, Akluj",DCHC,Private Hospitals,18258,4,3,1,2,6,3,1,50,100,1,"Devdikar Medical Center, Akluj SOLAPUR Maharashtra",,,,ChIJs9DnBf90xDsR__BmYFd5T80,,17.8850487,75.0175028,778,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
501,501,Maharashtra,SOLAPUR,"Dr. Sunil Lavate Hosapital, Sangola",DCHC,Private Hospitals,18270,30,10,20,10,0,0,1,10,20,1,"Dr. Sunil Lavate Hosapital, Sangola SOLAPUR Maharashtra",,,,ChIJU4W1aVGmxjsRBov9wWmK9jA,,17.433019,75.1938405,779,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
502,502,Maharashtra,SOLAPUR,"Shree Swami
Samarth Hospital, Akkalkot",DCHC,Private Hospitals,18234,190,30,160,20,10,0,1,10,20,1,"Shree Swami
Samarth Hospital, Akkalkot SOLAPUR Maharashtra",,,,ChIJGZzF6aIJxjsRiPvMUo2ctnw,,17.5235,76.2035,780,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
503,503,Maharashtra,SOLAPUR,"Sakhare Hospital
Kurduwadi, Teh- Madha",DCHC,Private Hospitals,18256,47,16,31,20,4,3,1,10,20,1,"Sakhare Hospital
Kurduwadi, Teh- Madha SOLAPUR Maharashtra",,,,ChIJXTYrYo1cxDsRusBLiZyePTE,,18.0974835,75.4249021,781,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
504,504,Maharashtra,SOLAPUR,"Dakshata Hospital, Sangola",DCHC,Private Hospitals,18267,58,18,40,10,4,2,1,10,30,1,"Dakshata Hospital, Sangola SOLAPUR Maharashtra",,,,ChIJWS40i0mnxjsRhuOSVCYZIr8,,17.4407759,75.1928039,782,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
505,505,Maharashtra,SOLAPUR,"Saint Luke's Hospital,
Nannaj, North Solapur",DCHC,Private Hospitals,18250,50,20,30,5,0,0,0,5,10,1,"Saint Luke's Hospital,
Nannaj, North Solapur SOLAPUR Maharashtra",,,,ChIJ98dtQx_JxTsRnDYTNLdBPKY,,17.8353812,75.8545879,783,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
506,506,Maharashtra,SOLAPUR,"Railway Hospital, SMC, Solapur",DCHC,"Govt
Medical College",22172,20,20,0,20,0,0,1,460,510,1,"Railway Hospital, SMC, Solapur SOLAPUR Maharashtra",,,,ChIJSTYVJnnaxTsRdJ8Kbyig-Ps,,17.669419,75.900457,784,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
507,507,Maharashtra,SOLAPUR,Rural Hospital Jeur TQ-Karmala,DCHC,Private Hospitals,18264,48,18,30,18,2,0,1,10,20,1,Rural Hospital Jeur TQ-Karmala SOLAPUR Maharashtra,,,,ChIJFTm2vdGPxDsRgNJ_M4H_Y00,,18.4000453,75.19403,785,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
508,508,Maharashtra,SOLAPUR,"Shri Sant Damaji
Multy Speciality Hospital , Mangalwedha",DCHC,Private Hospitals,18262,22,7,15,10,3,2,1,10,25,1,"Shri Sant Damaji
Multy Speciality Hospital , Mangalwedha SOLAPUR Maharashtra",,,,ChIJ0QBtVEUnxDsRIVrLUhipqkY,,17.516536,75.446516,787,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
509,509,Maharashtra,SOLAPUR,"Sangola ICU Hospital, Vadhegaon Naka, Sangola",DCHC,Private Hospitals,18385,30,10,20,10,3,2,1,10,10,1,"Sangola ICU Hospital, Vadhegaon Naka, Sangola SOLAPUR Maharashtra",,,,ChIJ67iKzVWmxjsRnlo-EG7Eo30,,17.4348496,75.1987348,788,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
510,510,Maharashtra,SOLAPUR,Monach Hospital,DCHC,Private Hospitals,25642,40,40,0,12,0,0,1,10,10,1,Monach Hospital SOLAPUR Maharashtra,,,,ChIJVQBN_XPaxTsRj4GHb1MaSiU,,17.6354913,75.9045279,789,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
511,511,Maharashtra,SOLAPUR,"ESI Hospital, SMC, Solapur",DCHC,Govt Hospitals,17508,40,20,20,20,10,0,1,175,100,1,"ESI Hospital, SMC, Solapur SOLAPUR Maharashtra",,,,ChIJ_____7TYxTsRgsGYBRiEt64,,17.6496912,75.910976,790,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
512,512,Maharashtra,SOLAPUR,"Sanjeevani Hospital,
S.T. Stand Jawal , Mangalwedha",DCHC,Private Hospitals,18261,22,7,15,10,3,1,1,10,25,1,"Sanjeevani Hospital,
S.T. Stand Jawal , Mangalwedha SOLAPUR Maharashtra",,,,ChIJVTjv35wnxDsR34ATPaAcbI4,,17.5173668,75.4445953,791,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
513,513,Maharashtra,SOLAPUR,"Lokamangal Hospital, SMC, Solapur",DCHC,Private Hospitals,17499,39,39,0,3,1,2,1,10,10,1,"Lokamangal Hospital, SMC, Solapur SOLAPUR Maharashtra",,,,ChIJSTYVJnnaxTsRdJ8Kbyig-Ps,,17.669419,75.900457,794,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
514,514,Maharashtra,SOLAPUR,"Shri Vitthal Hospital, Pandharpur",DCHC,Private Hospitals,15333,116,30,86,20,4,2,1,300,500,1,"Shri Vitthal Hospital, Pandharpur SOLAPUR Maharashtra",,,,ChIJL_jMTfUXxDsR91zzcDrLMdg,,17.6808,75.3182,795,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
515,515,Maharashtra,THANE,"AL-MOIN HOSPITAL, ROSHAN BAUG, BHANDARI COMPOUND,
BHIWANDI",DCHC,Private Hospitals,25379,40,40,0,0,0,0,0,0,0,1,"AL-MOIN HOSPITAL, ROSHAN BAUG, BHANDARI COMPOUND,
BHIWANDI THANE Maharashtra",,,,ChIJ4_qDiwW95zsR9qtwLHqaSmk,,19.2931608,73.0519872,797,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
516,516,Maharashtra,THANE,Fortis hospital (NMMC),DCHC,Private Hospitals,16003,73,73,0,75,12,5,1,100,150,1,Fortis hospital (NMMC) THANE Maharashtra,,,,ChIJWf12_vy45zsRgwLF94V9Ns8,,19.2183307,72.9780897,798,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
517,517,Maharashtra,THANE,Saphaire Hospital,DCHC,Private Hospitals,19123,105,105,0,98,27,7,1,3000,7500,1,Saphaire Hospital THANE Maharashtra,,,,ChIJm5LUnc--5zsRAT4_VOKGQfc,,19.2031115,73.0039271,802,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
518,518,Maharashtra,THANE,"DHANGE HOSPITAL, MANDAI, BHIWANDI",DCHC,Private Hospitals,25376,49,49,0,0,0,0,0,0,0,1,"DHANGE HOSPITAL, MANDAI, BHIWANDI THANE Maharashtra",,,,ChIJZUoeqxG95zsRhLWy6JMSGUA,,19.3001958,73.0553625,803,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
519,519,Maharashtra,THANE,Pandit bhimsen joshi Hospital,DCHC,Govt Hospitals,16000,100,70,30,2,0,0,1,495,750,1,Pandit bhimsen joshi Hospital THANE Maharashtra,,,,ChIJWf12_vy45zsRgwLF94V9Ns8,,19.2183307,72.9780897,804,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
520,520,Maharashtra,THANE,"FRANK HOSPITAL, AAS BIBI, BHIWANDI",DCHC,Private Hospitals,25373,40,40,0,0,0,0,0,0,0,1,"FRANK HOSPITAL, AAS BIBI, BHIWANDI THANE Maharashtra",,,,ChIJYcWBpHW95zsRh0O1M3UhENM,,19.2889849,73.0675704,809,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
521,521,Maharashtra,THANE,"Mahatma Phule
Charitable Trust
(NMMC)",DCHC,Private Hospitals,25662,500,500,0,500,0,0,1,0,0,1,"Mahatma Phule
Charitable Trust
(NMMC) THANE Maharashtra",,,,ChIJyaX6-h655zsRoZzluqznr7E,,19.4540354,73.3708696,810,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
522,522,Maharashtra,THANE,"India Bulls Residency, Panvel",DCHC,Private Hospitals,25661,0,0,0,0,0,0,0,0,0,1,"India Bulls Residency, Panvel THANE Maharashtra",,,,ChIJnYtF3UO55zsR1VpbCVVq2sM,,19.2152843,72.9744265,814,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
523,523,Maharashtra,THANE,Almoien Hospital,DCHC,Private Hospitals,18633,31,31,0,2,9,1,0,0,0,1,Almoien Hospital THANE Maharashtra,,,,ChIJpe5-xR-55zsR76DUsOBDgSs,,19.2097096,72.9723931,816,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
524,524,Maharashtra,THANE,CIDCO Exhibition Center Vashi ( DCHC),DCHC,Govt Hospitals,25659,513,513,0,483,0,0,1,3400,2300,1,CIDCO Exhibition Center Vashi ( DCHC) THANE Maharashtra,,,,ChIJS0kcYEvB5zsRtuNUvPxAq98,,19.067382,72.9950329,823,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
525,525,Maharashtra,THANE,Baj R.R. Hospital,DCHC,Private Hospitals,18475,45,45,0,45,11,4,1,800,1200,1,Baj R.R. Hospital THANE Maharashtra,,,,ChIJM2PQDJeV5zsReuH4RQLIKJg,,19.2125724,73.1077451,825,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
526,526,Maharashtra,THANE,MGM Hospital Sanpada ( NMMC),DCHC,"Private
Medical College",25658,75,75,0,75,0,0,1,0,0,1,MGM Hospital Sanpada ( NMMC) THANE Maharashtra,,,,ChIJBZW_9zLB5zsRkXAf1CfMZWY,,19.0828568,72.9962114,828,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
527,527,Maharashtra,THANE,Ashriwad hospital,DCHC,Private Hospitals,19002,50,50,0,4,4,4,0,9,12,1,Ashriwad hospital THANE Maharashtra,,,,ChIJyczHMdm45zsRxqsl8b5wlqI,,19.1829512,72.9758728,833,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
528,528,Maharashtra,THANE,"Government
Maternity Hospital and Dispensary
,Ulhasnagar 4",DCHC,Govt Hospitals,15429,34,17,17,34,16,4,1,125,750,1,"Government
Maternity Hospital and Dispensary
,Ulhasnagar 4 THANE Maharashtra",,,,ChIJy1leQG-U5zsRkBWMAFF5XOE,,19.217373,73.1659171,835,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
529,529,Maharashtra,THANE,Reliance Hospital (NMMC) KK,DCHC,Private Hospitals,16007,70,70,0,70,30,10,1,200,200,1,Reliance Hospital (NMMC) KK THANE Maharashtra,,,,ChIJVa0ziCTB5zsRp1ijGOzPkXc,,19.1044625,73.0122466,837,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
530,530,Maharashtra,THANE,"PRIME HOSPITAL, AAS BIBI, BHIWANDI",DCHC,Private Hospitals,25383,25,25,0,0,0,0,0,0,0,1,"PRIME HOSPITAL, AAS BIBI, BHIWANDI THANE Maharashtra",,,,ChIJjeOQsnW95zsR4VwrbUYGyrg,,19.289967,73.067882,840,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
531,531,Maharashtra,THANE,D Y Patil Hospital (NMMC),DCHC,"Private
Medical College",16005,200,200,0,100,0,0,1,1000,1000,1,D Y Patil Hospital (NMMC) THANE Maharashtra,,,,ChIJVVVVpRjG5zsRyCXmkVG4RqQ,,19.0411561,73.0246854,841,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
532,532,Maharashtra,THANE,surekha criticare hospital,DCHC,Private Hospitals,18999,50,50,0,10,10,2,0,8,13,1,surekha criticare hospital THANE Maharashtra,,,,ChIJ_7VLz2yU5zsRhYwVwG2GGv0,,19.2268009,73.1663238,843,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
533,533,Maharashtra,THANE,"AMRUT HOSPITAL,
DHAMANKAR NAKA, BHIWANDI",DCHC,Private Hospitals,25381,25,25,0,0,0,0,0,0,0,1,"AMRUT HOSPITAL,
DHAMANKAR NAKA, BHIWANDI THANE Maharashtra",,,,ChIJy3q-Tgi95zsREFsysbMYXSM,,19.2878537,73.0548445,845,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
534,534,Maharashtra,THANE,Vashi general hospital,DCHC,Govt Hospitals,16004,145,145,0,94,30,24,1,400,500,1,Vashi general hospital THANE Maharashtra,,,,ChIJWe9MqcrG5zsR6JF00YB9l9I,,19.0726862,72.993435,846,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
535,535,Maharashtra,THANE,Swami Sarvanand Hospital,DCHC,Private Hospitals,18997,70,70,0,10,10,4,0,5,12,1,Swami Sarvanand Hospital THANE Maharashtra,,,,ChIJV_MUloiU5zsRjaLwX5fBft8,,19.2000446,73.1685346,849,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
2090,2090,Maharashtra,THANE,"KDMC RUKMINIBAI
 PLAZA TITWALA",DCH,"Govt
 Hospitals",28624,66,66,0,9,9,2,1,50,100,1,"KDMC RUKMINIBAI
 PLAZA TITWALA THANE Maharashtra",0,OK,"Titwala, Maharashtra 421605, India",ChIJOTA8zR6R5zsReUjtcL6A3Bs,APPROXIMATE,19.2961189,73.2034805,,,,,15th September 2020
536,536,Maharashtra,WARDHA,Sub District hospital Arvi,DCHC,Govt Hospitals,25066,28,20,8,28,2,1,1,30,150,1,Sub District hospital Arvi WARDHA Maharashtra,,,,ChIJlUyL00EU1DsRPT88a7E9foc,,20.99354,78.2279435,850,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
